obsid,designation,snrg,class,subclass,gaia_source_id,ra,dec,teff,teff_err,feh_err,feh,logg_err,logg,spectral_type,quality,Teff,Feh,Logg
363202194,J022218.06+374435.5,69.22,STAR,A1,331616250288031360,35.5752566,37.7431954,9598.15,69.08,0.058,0.786,0.098,3.983,A0 IV  SrSiEu,good,9598.15¡À69.08,0.786¡À0.058,3.983¡À0.098
116709033,J051054.02+343924.9,56.7,STAR,A5,185246341822456960,77.725095,34.656935,9606.58,63.35,0.054,0.943,0.09,3.903,A5 IV  SrSiEu,good,9606.58¡À63.35,0.943¡À0.054,3.903¡À0.09
191013079,J054810.73+474937.7,56.46,STAR,A5,-9999,87.044715,47.827152,9607.74,44.75,0.038,0.683,0.064,4.202,A1 IV-V  SrSiEu,good,9607.74¡À44.75,0.683¡À0.038,4.202¡À0.064
840708181,J030238.93+541029.5,84.47,STAR,A1,447337306494019200,45.6622286,54.1748739,9617.26,59.97,0.05,0.612,0.084,3.576,kA0hA8mA6  SiEu,,9617.26¡À59.97,0.612¡À0.05,3.576¡À0.084
380804232,J020657.75+543932.5,533.62,STAR,A5,456419994097982592,31.74043583,54.65877278,9618.28,62.51,0.034,0.848,0.077,4.015,kA2hA7mA7  SiEu,,9618.28¡À62.51,0.848¡À0.034,4.015¡À0.077
221105208,J064645.85+254403.6,369.44,STAR,A5,3384668532602177408,101.69107,25.734339,9624.8,88.14,0.048,0.95,0.109,4.205,kA3hA5mA7  SiEu,,9624.8¡À88.14,0.95¡À0.048,4.205¡À0.109
379004005,J042349.52+503505.1,100.57,STAR,A5,270701966082334464,65.9563547,50.58476,9627.27,94.76,0.076,0.849,0.131,4.209,A3 III-IV  SrSiEu,good,9627.27¡À94.76,0.849¡À0.076,4.209¡À0.131
1073116059,J060201.28+251618.3,131.7,STAR,A2,3429540181950271360,90.50537,25.271751,9627.67,67.7,0.051,0.298,0.091,3.572,A0 IV-V  SrSi,vgood,9627.67¡À67.7,0.298¡À0.051,3.572¡À0.091
601613214,J064441.84+273054.4,114.79,STAR,A1,3386150468117691776,101.17434,27.51512,9642.75,75.88,0.06,0.829,0.104,3.701,A0 IV  Si,good,9642.75¡À75.88,0.829¡À0.06,3.701¡À0.104
374601124,J035111.24+484702.9,53.67,STAR,A5,250030047967733248,57.7968644,48.7841575,9650.94,65.24,0.056,0.906,0.093,4.244,kA1hA7mA7  SiEu,,9650.94¡À65.24,0.906¡À0.056,4.244¡À0.093
898108160,J065650.57+024301.2,104.14,STAR,A1,3127765613550429312,104.2107446,2.7170163,9684.58,35.83,0.029,0.309,0.049,3.607,A0 III-IV  SrSi,vgood,9684.58¡À35.83,0.309¡À0.029,3.607¡À0.049
840311162,J064423.83+013638.9,103.83,STAR,A1,3125946432910007808,101.0993,1.610821,9692.56,62.98,0.05,0.588,0.087,3.6,B9.5 V  Si,vgood,9692.56¡À62.98,0.588¡À0.05,3.6¡À0.087
195116186,J053648.70+240944.0,63.63,STAR,A5,3404703829186510976,84.202954,24.162235,9697.39,61.22,0.052,0.843,0.087,3.954,A1 IV  SrSiEu,good,9697.39¡À61.22,0.843¡À0.052,3.954¡À0.087
1049102048,J232736.65+485243.2,67.48,STAR,A5,1942129171249724288,351.9027167,48.8786722,9706.93,88.34,0.075,0.864,0.125,4.266,A2 III-IV  SrSiEu,good,9706.93¡À88.34,0.864¡À0.075,4.266¡À0.125
647604143,J061525.73+094311.8,420.28,STAR,A2,3329068256811888512,93.85721,9.7199633,9731.9,46.19,0.025,0.528,0.057,3.541,B9 V,good,9731.9¡À46.19,0.528¡À0.025,3.541¡À0.057
960704123,J005339.95+371512.1,359.61,STAR,A1,364616408166968576,13.4164926,37.2533623,9733.4,29.51,0.016,0.155,0.036,3.52,kB9hA8mA5  Sr,,9733.4¡À29.51,0.155¡À0.016,3.52¡À0.036
190414035,J075601.68+223633.4,50.05,STAR,A5,674362955564780544,119.00702,22.609304,9737.37,66.01,0.057,0.897,0.094,4.278,A1 III-IV  SrSiEu,good,9737.37¡À66.01,0.897¡À0.057,4.278¡À0.094
274312188,J063502.26+221042.6,57.92,STAR,A2,3379209010694911744,98.759433,22.178501,9741.09,55.5,0.048,0.405,0.079,3.525,A0 IV  Si,vgood,9741.09¡À55.5,0.405¡À0.048,3.525¡À0.079
1146714120,J234714.71+623751.7,50.19,STAR,A1,2015967115137754112,356.8113012,62.6310336,9747.2,46.71,0.04,0.187,0.067,3.516,A0 III-IV  Si,good,9747.2¡À46.71,0.187¡À0.04,3.516¡À0.067
379005043,J042327.25+493749.0,95.59,STAR,A2,270390701212161920,65.8635708,49.6302931,9783.66,44.56,0.036,0.404,0.062,3.609,A0 IV-V  Si,vgood,9783.66¡À44.56,0.404¡À0.036,3.609¡À0.062
385412051,J064107.24+033930.5,81.97,STAR,A5,3127565949110622592,100.2801986,3.6584953,9799.46,75.21,0.062,0.937,0.105,3.818,kA1hA7mF5  SiEu,,9799.46¡À75.21,0.937¡À0.062,3.818¡À0.105
1089210070,J065405.96-000928.2,60.33,STAR,A1,3113283293067443456,103.5248508,-0.1578392,9812.64,57.43,0.049,0.334,0.082,3.537,B9.5 IV-V  Si,good,9812.64¡À57.43,0.334¡À0.049,3.537¡À0.082
526612068,J063659.58+160543.2,79.52,STAR,A1,3357133634707216128,99.248261,16.095345,9818.38,72.34,0.06,0.702,0.102,3.578,B9.5 III-IV  Si,vgood,9818.38¡À72.34,0.702¡À0.06,3.578¡À0.102
1067401077,J065718.29+172022.3,82.65,STAR,A1,3364202085723995392,104.3262244,17.3395494,9829.2,37.27,0.031,0.349,0.052,3.553,B9 V  Si,good,9829.2¡À37.27,0.349¡À0.031,3.553¡À0.052
1143203153,J202457.98+325051.4,100.55,STAR,A1,2054406866285405312,306.2416048,32.8476212,9838.84,50.83,0.041,0.115,0.07,3.52,A0 IV-V  Si,vgood,9838.84¡À50.83,0.115¡À0.041,3.52¡À0.07
1173914016,J070556.11-015350.3,126.22,STAR,A1,3109250662374124416,106.4838086,-1.8973312,9842.5,91.25,0.07,0.773,0.124,3.628,?? V,poor,9842.5¡À91.25,0.773¡À0.07,3.628¡À0.124
902009161,J170817.19+301029.3,110.08,STAR,A1,1309205163963376384,257.070088,30.174824,9854.26,63.91,0.051,0.657,0.088,3.509,kB7hB9mA0  Si,,9854.26¡À63.91,0.657¡À0.051,3.509¡À0.088
795907143,J063430.94+210652.4,104.82,STAR,A2,3373071021393211776,98.6289531,21.1145558,9855.82,66.47,0.053,0.653,0.092,3.613,B9.5 V  Si,vgood,9855.82¡À66.47,0.653¡À0.053,3.613¡À0.092
1073807155,J015004.37+562111.1,54.13,STAR,A1,505568644894657664,27.51821,56.353104,9859.04,53.81,0.046,0.685,0.077,3.702,A0 IV  Si,good,9859.04¡À53.81,0.685¡À0.046,3.702¡À0.077
1048002144,J054317.60+190636.7,78.27,STAR,A2,3399205038394386560,85.8233639,19.1102042,9873.56,89.11,0.074,0.785,0.125,3.633,B9 V  Si,vgood,9873.56¡À89.11,0.785¡À0.074,3.633¡À0.125
46111215,J064959.82+293304.5,103.67,STAR,A1,-9999,102.49927,29.551263,9879.25,105.08,0.084,0.875,0.145,3.606,B9 V  Si,good,9879.25¡À105.08,0.875¡À0.084,3.606¡À0.145
1158409212,J064217.42+050431.7,145.04,STAR,A3,3130825554410234624,100.5726039,5.0754743,9935.6,39.73,0.029,0.478,0.053,3.506,B9.5 III-IV,good,9935.6¡À39.73,0.478¡À0.029,3.506¡À0.053
939412133,J071306.92-022604.0,115.49,STAR,A3,3108186987958641664,108.278869,-2.434461,9938.91,86.72,0.068,0.924,0.118,3.754,kA2hA7mA7  SiEu,,9938.91¡À86.72,0.924¡À0.068,3.754¡À0.118
475203114,J204641.44+300205.0,127.86,STAR,A1,1859061067779410688,311.672699,30.034732,9960.32,142.62,0.109,0.735,0.193,3.515,B9 V  Si,good,9960.32¡À142.62,0.735¡À0.109,3.515¡À0.193
655803075,J064639.23+051708.4,63.54,STAR,A1,-9999,101.66349,5.2856913,9967.28,68.63,0.059,0.409,0.097,3.579,B9.5 IV  Si,good,9967.28¡À68.63,0.409¡À0.059,3.579¡À0.097
962003193,J042623.02+442412.4,74.26,STAR,A1,253612085053877248,66.595953,44.40347,9970,78.03,0.066,0.811,0.11,3.674,B9 IV-V  Si,vgood,9970¡À78.03,0.811¡À0.066,3.674¡À0.11
270409108,J230415.79+581745.8,81.01,STAR,A1,2010251372659949312,346.0658228,58.2960714,9983.91,42.27,0.035,0.439,0.059,3.586,B9 V  Si,vgood,9983.91¡À42.27,0.439¡À0.035,3.586¡À0.059
869309051,J070255.58+012119.9,84.17,STAR,A1,3114623425941472640,105.731613,1.355537,9986.46,46.38,0.038,0.167,0.065,3.538,B9.5 IV  Si,good,9986.46¡À46.38,0.167¡À0.038,3.538¡À0.065
647612003,J062122.07+113717.9,99.59,STAR,A1,3330935124476633344,95.34197,11.6216456,9994.2,29.2,0.024,-0.366,0.04,3.504,A8 mA3 V metal-weak,,9994.2¡À29.2,-0.366¡À0.024,3.504¡À0.04
27103124,J055420.50+334129.0,118.6,STAR,F0,3451416103953676928,88.585456,33.691414,,,,,,,A8 mA4 metal weak,,,,
27111218,J060122.65+352140.8,116.22,STAR,A2,3453487167244875648,90.344412,35.361355,,,,,,,B7 V  Si,vgood,,,
29810150,J042909.77+521553.9,66.13,STAR,A7,272049722521976448,67.290735,52.264996,,,,,,,kA3hF1mF6  Eu,,,,
29915175,J065104.86+075706.7,116.97,STAR,A2,3133347490486308096,102.77025,7.951875,,,,,,,B7 III,vgood,,,
39206076,J050233.37+433558.1,162.79,STAR,A2,205480340771949440,75.639083,43.599489,,,,,,,B8 III-IV,vgood,,,
42614104,J052534.84+405841.7,169.44,STAR,A1,194158227163434752,81.395174,40.978277,,,,,,,B8 III  Si,vgood,,,
44403185,J063549.77+042707.0,94.71,STAR,A5,3130865819723905024,98.95739,4.451948,,,,,,,B8 III-IV  Si,vgood,,,
84210175,J065500.42+143935.3,186.36,STAR,A2,3354261950855353216,103.75176,14.659808,,,,,,,B8 IV  Si,vgood,,,
89708056,J052554.52+322715.4,89.69,STAR,A5,3447491770858734592,81.477182,32.454296,,,,,,,kA2hA9mF0  SiEu,,,,
96715141,J033305.36+433944.2,77.27,STAR,A5,238477307497102208,53.272354,43.662303,,,,,,,kA2hA4mA7  SiEu,,,,
99116238,J055222.76+183450.2,73.01,STAR,A2,3398228221096562816,88.094865,18.580635,,,,,,,B7 II-III,vgood,,,
101115178,J062644.25+034048.6,204.51,STAR,A5,3125139189507636736,96.684379,3.6801729,,,,,,,kA3hA5mA8,,,,
101116233,J062411.55+050421.9,65.75,STAR,A5,3131537900505503872,96.048146,5.0727543,,,,,,,kA5hA8mF0  SiEu,,,,
101302070,J062434.70+011155.3,72.88,STAR,A2,3123471367806324480,96.144606,1.1987083,,,,,,,B5 III,vgood,,,
101414071,J062107.34+031743.4,137.12,STAR,A1,3125251855090040448,95.280616,3.295393,,,,,,,B9 III  Si,vgood,,,
107804050,J055400.04+204642.3,89.78,STAR,A2,3399843648491689728,88.500184,20.778443,,,,,,,B5 III,vgood,,,
107905056,J055227.34+192949.0,67.7,STAR,A2,3398866938568586240,88.113929,19.496961,,,,,,,B5 III-IV  Si,vgood,,,
108011078,J055326.56+215529.8,151.83,STAR,A1,3424188244680023808,88.360698,21.924946,,,,,,,Unclassifiable,,,,
109409172,J042339.46+505434.9,128.9,STAR,A1,270756494986969344,65.914426,50.909695,,,,,,,B5 III-IV,vgood,,,
116216141,J055312.64+261631.9,143.7,STAR,A1,3430640316350968576,88.302678,26.275551,,,,,,,B7 III-IV,vgood,,,
124216115,J055327.30+430356.9,91.47,STAR,A2,193212471065912192,88.363762,43.065815,,,,,,,B6 IV,vgood,,,
129407225,J073225.05+084143.7,55.58,STAR,A5,3143216947373616896,113.10439,8.6954835,,,,,,,kA2hA4mA7  SiEu,,,,
172005177,J025629.11+462550.0,82.8,STAR,A5,434348633896460032,44.121311,46.430561,,,,,,,kA2hA5mA8  SiEu,,,,
172216114,J213414.43+424239.1,263.2,STAR,A1,1967616950299761408,323.560154,42.710883,,,,,,,B5 IV-V  Si,vgood,,,
177707243,J041157.32+444036.6,50.32,STAR,A2,232478440775932160,62.988874,44.676834,,,,,,,kA0hA4mA9  Si,,,,
181004130,J080818.28-033208.6,144.25,STAR,F0,3068831377983702400,122.07617,-3.5357297,,,,,,,A1 III-IV  SrSiEu,good,,,
190209226,J042559.89+421610.7,106.32,STAR,A2,228432890821976064,66.499548,42.269646,,,,,,,B8 IV-V,vgood,,,
190211139,J041800.08+443032.2,146.62,STAR,A2,232613573326167552,64.500342,44.508972,,,,,,,Unclassifiable,,,,
190212184,J042633.03+434916.1,246.68,STAR,A2,253350985404705920,66.637649,43.821159,,,,,,,B9 III,vgood,,,
195114099,J053556.14+233958.1,71.71,STAR,F0,3404557387980346368,83.983956,23.666163,,,,,,,A9 V  SrSiEu,good,,,
201704120,J062717.44+233135.1,68.39,STAR,F0,3383347160145319552,96.822703,23.526441,,,,,,,kA3hA6mA9  SiEu,,,,
201709011,J062930.42+235529.8,63.64,STAR,F0,3383372964308545792,97.376753,23.924949,,,,,,,kA6hA7mF3  SiEu,,,,
203601136,J061133.66+120207.4,85.26,STAR,A2,3331913380587901952,92.890278,12.035404,,,,,,,kB9hA1mA3  SiEu,,,,
203706149,J062040.02+131609.8,506.72,STAR,A2,3332439149004865920,95.166788,13.269392,,,,,,,B9 V  Si,good,,,
203713095,J061939.93+133740.1,59.98,STAR,A2,3332515466283058304,94.916411,13.627816,,,,,,,B9.5 II  Si,vgood,,,
209107126,J025646.82+234415.0,50.37,STAR,F0,110187252835633408,44.195116,23.73752,,,,,,,kA5hA8mA9  SiEu,,,,
220503074,J061040.41+351458.1,82.68,STAR,A1,3452555507235510784,92.668403,35.249482,,,,,,,B8 IV-V  Si,vgood,,,
250915152,J235830.97+524350.8,71.63,STAR,A1,1945178391873744640,359.62907,52.730781,,,,,,,kA0hA8mA5  Eu,,,,
253815155,J052841.83+492655.9,90.77,STAR,F0,213529663538022656,82.1743181,49.4488883,,,,,,,kA3hA7mF0  Si,,,,
257015168,J045705.23+410557.6,85.52,STAR,A2,201621815171166336,74.271818,41.099341,,,,,,,F2 mA2 IV-V metal-weak,,,,
257105083,J052754.86+122738.4,116.36,STAR,A5,3388996485245767424,81.9785981,12.4606869,,,,,,,Unclassifiable,,,,
258014148,J053414.38+183758.4,63.39,STAR,A5,3397821058196681472,83.559947,18.632889,,,,,,,kA1hA3mA6  SiEu,,,,
258909060,J053113.41+312521.3,71.23,STAR,A5,3447134021559537792,82.80589,31.422604,,,,,,,kA0hA4mF0  SiEu,,,,
263610202,J030248.59+470522.3,66.67,STAR,F0,434311529676122880,45.702474,47.089542,,,,,,,A9 V  SrSiEu,good,,,
265706042,J065309.52-004741.7,118.06,STAR,A2,3112405298671930496,103.289681,-0.794939,,,,,,,B9.5 II,vgood,,,
268009038,J063157.00+165719.1,58.13,STAR,A2,3369452459906212992,97.9875,16.955333,,,,,,,A0 III-IV  SrSi,good,,,
269303065,J053545.72+332419.3,61.27,STAR,A2,3449271300365561856,83.940506,33.405379,,,,,,,B9 III  Si,good,,,
275002187,J225119.98+554414.6,67.9,STAR,A2,2003757137286036608,342.833261,55.737401,,,,,,,B9 II-III,vgood,,,
286201073,J053526.55+383707.9,135.2,STAR,A2,190472286228546816,83.8606425,38.6188714,,,,,,,B5 III  Si,vgood,,,
294313078,J052729.66+411101.1,87.41,STAR,A5,194143521195173504,81.873618,41.183652,,,,,,,kA3hA8mA9  SiEu,,,,
295306151,J045124.73+400848.7,82.36,STAR,F0,200177155672667392,72.853069,40.146875,,,,,,,kA4hA6mA9  SiEu,,,,
295315173,J043555.22+420517.8,52.33,STAR,A2,204217860906331648,68.980105,42.088294,,,,,,,B9 II-III  Si,vgood,,,
301508209,J020706.23+501849.6,79.11,STAR,F0,358499687545194624,31.775973,50.313791,,,,,,,kA5hA7mF1  SiEu,,,,
307308232,J052059.14+453336.3,166.86,STAR,F0,208753900425617408,80.2464236,45.560085,,,,,,,kA6hA8mF0  SiEu,,,,
309102133,J044806.72+431649.4,295.97,STAR,A2,204544931254787840,72.0280361,43.2804092,,,,,,,B8 III  Si,vgood,,,
309806042,J045149.91+335658.1,73.2,STAR,A2,161696894402313728,72.9579728,33.9494775,,,,,,,B5 V,good,,,
316411104,J053322.92+403111.9,63.02,STAR,A5,191225726572135936,83.345528,40.51999,,,,,,,kA2hA5mA8  SiEu,,,,
330907201,J060639.60+170934.3,81.08,STAR,A1,3349233231343182592,91.665026,17.159545,,,,,,,B9 V,vgood,,,
330914031,J055133.44+190156.3,70.83,STAR,F0,3398817048228609408,87.889366,19.03231,,,,,,,kA1hA5mA9  SiEu,,,,
370603102,J060641.05+200726.2,53.17,STAR,A5,3374800862419538048,91.671077,20.123969,,,,,,,kA1hA4mA8  SiEu,,,,
381408222,J060119.63+365700.2,96.52,STAR,A1,3456725851762818944,90.331813,36.950061,,,,,,,A8 mB8 V Lam Boo,,,,
385406042,J064453.53+014402.4,279.87,STAR,A1,3125954889697929984,101.223078,1.734009,,,,,,,B4 V,vgood,,,
396301206,J070304.82+063845.9,56.83,STAR,F0,3153708414309272832,105.7701067,6.6460889,,,,,,,kA3hA7mF0  SiEu,,,,
396304087,J070448.45+083249.3,124.73,STAR,A1,3154599293604602368,106.2018917,8.5470369,,,,,,,B7 IV-V  Si,vgood,,,
396313246,J070945.26+093034.2,65.07,STAR,A5,3156258735827322240,107.4385922,9.5095133,,,,,,,A0 III-IV  SrSiEu,good,,,
397614141,J072200.94+160203.1,52.68,STAR,F0,3167979804656638336,110.50393,16.034211,,,,,,,kA5hA9mF0  SiEu,,,,
408701022,J033305.36+433944.3,61.23,STAR,A5,238477307497102208,53.2723722,43.6623075,,,,,,,kA2hA5mA8  SiEu,,,,
409914054,J061244.67+255652.4,71.19,STAR,A5,3426902148614393472,93.1861278,25.9479047,,,,,,,A0 III-IV  Si,good,,,
420801032,J084444.62+100440.3,85.92,STAR,A2,598314061304494464,131.185922,10.077881,,,,,,,kB9hA3mA9  Si,,,,
425710025,J052108.98+521008.7,247.92,STAR,F0,263007892945603840,80.2874414,52.1690901,,,,,,,A9 V  SrSiEu,good,,,
428004149,J062229.42+221028.0,59.92,STAR,A5,3377138935239869312,95.6225989,22.1744603,,,,,,,A1 IV  SrSi,good,,,
431616086,J062112.96+215306.8,164.62,STAR,A1,3376753526352106880,95.3040347,21.8852428,,,,,,,B7 IV,vgood,,,
434404126,J054813.19+240333.7,128.44,STAR,A1,3427748252873843584,87.0549939,24.0593683,,,,,,,B4 III-IV,vgood,,,
468905185,J013510.87+550925.1,175.35,STAR,F0,409207102234035584,23.79532,55.156979,,,,,,,F0 V  (Sr)Si,good,,,
469209162,J232338.67+492340.1,131.1,STAR,F0,1943058322996393216,350.9111567,49.3944925,,,,,,,A9 V  SrSiEu,good,,,
469806237,J200600.39+361136.9,156.59,STAR,F0,2059121022407541632,301.5016531,36.1936097,,,,,,,F0 V  SrEu,good,,,
469807240,J200517.28+350621.5,107.95,STAR,A1,2058632186395337088,301.322041,35.105988,,,,,,,Unclassifiable,,,,
473411222,J044644.30+282647.0,77.91,STAR,A1,154807423260050048,71.6845912,28.446412,,,,,,,B9.5 V  Si,vgood,,,
480401057,J064010.74+052812.5,108.18,STAR,F0,3131047312158891392,100.04479,5.4701486,,,,,,,kA6hA7mF0  Si,,,,
485104170,J061011.44+231034.2,548.19,STAR,A1,3425308097272631040,92.5476708,23.1761889,,,,,,,B8 V,vgood,,,
491512051,J061013.83+015636.9,84.28,STAR,A1,3123205457791689216,92.557639,1.9436041,,,,,,,B8 IV,vgood,,,
547516054,J054015.46+222642.6,78.35,STAR,F0,3403447607088285312,85.0644383,22.4451719,,,,,,,kA4hA7mF1  SiEu,,,,
573504197,J184446.46+062733.0,101.51,STAR,F0,4285629869611269760,281.193616,6.459193,,,,,,,F0 V  SrSi,good,,,
602711159,J080739.57+274956.5,79.61,STAR,F0,683920082431958528,121.9149131,27.8323722,,,,,,,kA6hA8mF0  SiEu,,,,
614316079,J061412.15+264953.2,84.8,STAR,F0,3433157510783504512,93.550655,26.8314575,,,,,,,A9 V  SrSiEu,good,,,
615904164,J065104.86+075706.6,252.01,STAR,A2,3133347490486308096,102.7702686,7.9518478,,,,,,,B5 III-IV,vgood,,,
615908202,J065421.56+063548.1,141.03,STAR,A1,3129952709677070336,103.5898458,6.5967146,,,,,,,B5 IV,vgood,,,
617413106,J012831.80+614614.1,69.54,STAR,A2,510810429143860096,22.132507,61.7706,,,,,,,B5 III,vgood,,,
617814136,J060449.39+240450.1,673.32,STAR,A1,3426201106873549056,91.2058292,24.0805889,,,,,,,B4 V,vgood,,,
647511054,J055932.96+020507.0,58.77,STAR,F0,3315198123782776448,89.8873422,2.0852914,,,,,,,A9 V  SrSi,good,,,
648608036,J062017.42+251849.9,78.04,STAR,F0,-9999,95.072345,25.31521333,,,,,,,F1 V,vgood,,,
656302017,J070934.29+120206.4,67.68,STAR,A5,3160205329735502976,107.3928869,12.0351331,,,,,,,A0 III-IV  SrSiEu,good,,,
656309083,J071630.50+151912.3,240.54,STAR,A7,3168010968939368192,109.1270883,15.3200986,,,,,,,A1 IV  SrSiEu,good,,,
688110111,J063724.50+162952.3,133.88,STAR,A2,-9999,99.3516,16.4989,,,,,,,B9 II-III  Si,vgood,,,
697710058,J061519.98+215839.6,100.34,STAR,A2,3376899074203652736,93.8332594,21.9776747,,,,,,,Unclassifiable,,,,
713713096,J062809.52+253443.4,94.47,STAR,A3,3383865442437012352,97.0396711,25.5787464,,,,,,,A0 IV  SrSi,good,,,
724604058,J071922.99+002413.2,63.64,STAR,A2,3111441709867748096,109.8457994,0.4036753,,,,,,,B9 V  Si,fair,,,
724615158,J071640.79+013150.7,139.4,STAR,A2,3111827019977722112,109.1699803,1.5307639,,,,,,,kA2hA3mK2,,,,
731606168,J064043.90+161228.1,69.53,STAR,F0,3358601482731005312,100.1829278,16.2078117,,,,,,,A9 V  SrSiEu,good,,,
732003018,J055621.60+270625.7,62.32,STAR,A1,3430831077319550208,89.0900172,27.1071658,,,,,,,kA0hF1mG1,,,,
733408116,J063141.82+193813.7,186.25,STAR,A1,3372278410948208256,97.9242831,19.6371486,,,,,,,B4 III-IV,vgood,,,
733513036,J063740.39+205335.3,187.56,STAR,A2,3372840703767078400,99.4183217,20.8931426,,,,,,,kB7hA3mA0,,,,
757306193,J065236.40-012411.8,77.77,STAR,A1,3112294557235906688,103.151668,-1.4033,,,,,,,B9.5 II,vgood,,,
758407171,J061915.37+271959.1,99.77,STAR,A1,3433092948835437952,94.8140631,27.3331028,,,,,,,Unclassifiable,,,,
758416228,J061058.08+313618.2,73.97,STAR,A1,3438363835780588672,92.7420153,31.6050594,,,,,,,B7 III  Si,vgood,,,
760405198,J060745.02+222838.1,209.03,STAR,A2,3423571208199869056,91.9376162,22.4772616,,,,,,,Unclassifiable,,,,
760415115,J061146.60+234555.8,203.43,STAR,A1,3425438492479315968,92.9441785,23.765502,,,,,,,B8 IV,vgood,,,
795901061,J062247.65+203855.6,91.9,STAR,A1,3375584191439380736,95.6985783,20.6487983,,,,,,,B9.5 IV  Si,good,,,
805606181,J050358.48+215151.4,557.65,STAR,A1,3409219630816679936,75.993683,21.8643,,,,,,,B4 V,good,,,
836604042,J022835.30+560302.1,495.17,STAR,A2,457539743610843648,37.1470889,56.0506086,,,,,,,A2 III-IV  SrSi,fair,,,
837714104,J034134.70+245153.4,306.32,STAR,F0,68381656085213184,55.3945904,24.8648477,,,,,,,A7 V  SrSiEu,good,,,
840306099,J065240.96-010814.8,60.25,STAR,A1,3112355064734803328,103.170706,-1.137448,,,,,,,Unclassifiable,,,,
841504103,J210203.41+185852.8,288.1,STAR,F0,1765323024280304896,315.5142094,18.9813392,,,,,,,kA3hA7mF1  SiEu,,,,
842413061,J050004.14+371107.2,199.18,STAR,A1,186702434515552256,75.0172914,37.1853536,,,,,,,kB8hA1mA5  Si,,,,
842414158,J044145.20+380806.3,138.49,STAR,F0,175608430911499264,70.43835,38.1351083,,,,,,,kA4hA7mA9  Si,,,,
844901058,J061331.19+172301.1,79.73,STAR,A7,3370230707979122304,93.3799958,17.3836603,,,,,,,A2 IV  SrSi,good,,,
844905162,J061326.53+181812.9,110.38,STAR,A1,3373423552307165568,93.3605539,18.3035997,,,,,,,B7 V  Si,vgood,,,
855302230,J230919.43+420034.0,117.11,STAR,F0,1930783413840700672,347.330967,42.009467,,,,,,,kA3hA7mA8  Si,,,,
864109023,J075228.52+151410.2,60.71,STAR,A5,666640466929266944,118.1188375,15.2361917,,,,,,,kA0hA3mA9  SiEu,,,,
864510055,J035634.15+543051.0,252.35,STAR,A3,444415904099971072,59.142307,54.51419,,,,,,,kA1hA7mF0  SiEu,,,,
869313173,J070608.65+005700.8,83.56,STAR,A2,3114556252654022144,106.536067,0.950228,,,,,,,A0 IV-V  SrSi,good,,,
898308070,J063939.60-032040.1,82.5,STAR,A1,3106371110138805248,99.915031,-3.344484,,,,,,,B9.5 IV  Si,vgood,,,
911215167,J194918.84+293136.9,107.56,STAR,A1,2031833480282037248,297.328508,29.526922,,,,,,,A0 IV  Si,vgood,,,
911404082,J190309.65+184417.7,365.37,STAR,F0,4517716295842977280,285.7902125,18.7382528,,,,,,,kA3hA8mF0,,,,
948714210,J053429.62+295404.9,73.82,STAR,A5,3445991590330024192,83.6234178,29.901365,,,,,,,kB7hB9mA0  Si,,,,
989006035,J071704.03-042814.5,147.14,STAR,A1,-9999,109.26785,-4.47034,,,,,,,B9 III  Si,vgood,,,
992707160,J054039.19+382512.4,53.98,STAR,A1,190024269601243136,85.163319,38.420119,,,,,,,A0 IV,vgood,,,
1016212157,J195743.48+394832.2,79.78,STAR,A2,2072766820697092608,299.43118,39.808948,,,,,,,A0 V  SrSi,good,,,
1069502245,J024142.24+541609.4,500.41,STAR,A2,453935647574474624,40.426034,54.269301,,,,,,,A0 Ib-II  SrSiEu,good,,,
1082912037,J034514.89+573919.8,52.91,STAR,A2,448924485891900288,56.312077,57.655509,,,,,,,A0 II  (Sr)Si,vgood,,,
1086011183,J060645.14+254550.3,98.88,STAR,A5,3427033437177332864,91.688092,25.763981,,,,,,,kA3hA5mA7  SiEu,,,,
1089107038,J033559.72+473701.6,79.34,STAR,A1,248223378563881344,53.998857,47.617116,,,,,,,A0 IV  Si,vgood,,,
1089603034,J053134.00+433014.1,94.07,STAR,A3,195766572156222080,82.891678,43.503937,,,,,,,A1 IV  SrSiEu,good,,,
1143210093,J202313.41+324721.4,320.38,STAR,A1,2054427344690289536,305.8059088,32.7892912,,,,,,,B9.5 III-IV  Si,good,,,
1143212076,J203659.02+343118.9,146.68,STAR,A1,1864368101171934336,309.2459347,34.5219437,,,,,,,Unclassifiable,,,,
1143908226,J063354.15+314021.6,67.41,STAR,A5,3436113406058799104,98.475646,31.6726767,,,,,,,A1 IV-V  SrSiEu,good,,,
1145004250,J052212.07+365000.0,444.56,STAR,A2,184389714886075776,80.5502919,36.8333365,,,,,,,B8 III-IV  Si,good,,,
1145501196,J210713.40+322951.1,274.25,STAR,A1,1865264855979113984,316.8058499,32.4975347,,,,,,,Unclassifiable,,,,
1145514139,J205739.27+350731.5,315.73,STAR,A5,1869700560765537536,314.4136651,35.1254389,,,,,,,kA2hA5mA7  SiEu,,,,
1146110120,J062443.72+265524.3,524.9,STAR,A2,3432608304722981376,96.1821719,26.9234401,,,,,,,A1 IV  SrSiEu,good,,,
1146310118,J221316.77+502829.2,92.12,STAR,A1,2000809007324808192,333.3198768,50.4747999,,,,,,,kA0hA2mA5  Si,,,,
